Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,62,12,T:System.Drawing.ContentAlignment,,,,,this.errorLabel.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,62,12,F:System.Drawing.ContentAlignment.MiddleCenter,,,,,this.errorLabel.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,62,12,T:System.Windows.Forms.Label,,,,,this.errorLabel.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,62,12,T:System.Drawing.ContentAlignment,,,,,this.errorLabel.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,62,12,P:System.Windows.Forms.Label.TextAlign,,,,,this.errorLabel.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,61,12,T:System.Windows.Forms.Label,,,,,"this.errorLabel.Text = ""label2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,61,12,P:System.Windows.Forms.Label.Text,,,,,"this.errorLabel.Text = ""label2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,60,12,T:System.Windows.Forms.Label,,,,,this.errorLabel.TabIndex = 16;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,60,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.errorLabel.TabIndex = 16;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,59,12,T:System.Windows.Forms.Label,,,,,"this.errorLabel.Size = new System.Drawing.Size(512, 45);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,59,12,P:System.Windows.Forms.Control.Size,,,,,"this.errorLabel.Size = new System.Drawing.Size(512, 45);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,58,12,T:System.Windows.Forms.Label,,,,,"this.errorLabel.Name = ""errorLabel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,58,12,P:System.Windows.Forms.Control.Name,,,,,"this.errorLabel.Name = ""errorLabel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,57,12,T:System.Windows.Forms.Padding,,,,,"this.errorLabel.Margin = new System.Windows.Forms.Padding(2, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,57,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.errorLabel.Margin = new System.Windows.Forms.Padding(2, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,57,12,T:System.Windows.Forms.Label,,,,,"this.errorLabel.Margin = new System.Windows.Forms.Padding(2, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,57,12,T:System.Windows.Forms.Padding,,,,,"this.errorLabel.Margin = new System.Windows.Forms.Padding(2, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,57,12,P:System.Windows.Forms.Control.Margin,,,,,"this.errorLabel.Margin = new System.Windows.Forms.Padding(2, 0, 2, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,56,12,T:System.Windows.Forms.Label,,,,,"this.errorLabel.Location = new System.Drawing.Point(0, 87);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,56,12,P:System.Windows.Forms.Control.Location,,,,,"this.errorLabel.Location = new System.Drawing.Point(0, 87);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,55,12,T:System.Windows.Forms.Label,,,,,"this.errorLabel.ForeColor = System.Drawing.Color.FromArgb(((int)(((byte)(222)))), ((int)(((byte)(84)))), ((int)(((byte)(30)))));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,55,12,P:System.Windows.Forms.Control.ForeColor,,,,,"this.errorLabel.ForeColor = System.Drawing.Color.FromArgb(((int)(((byte)(222)))), ((int)(((byte)(84)))), ((int)(((byte)(30)))));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,54,12,T:System.Drawing.GraphicsUnit,,,,,"this.errorLabel.Font = new System.Drawing.Font(""Poppins"", 10.2F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,54,12,T:System.Drawing.GraphicsUnit,,,,,"this.errorLabel.Font = new System.Drawing.Font(""Poppins"", 10.2F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,54,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.errorLabel.Font = new System.Drawing.Font(""Poppins"", 10.2F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,54,12,T:System.Drawing.FontStyle,,,,,"this.errorLabel.Font = new System.Drawing.Font(""Poppins"", 10.2F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,54,12,T:System.Drawing.FontStyle,,,,,"this.errorLabel.Font = new System.Drawing.Font(""Poppins"", 10.2F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,54,12,F:System.Drawing.FontStyle.Regular,,,,,"this.errorLabel.Font = new System.Drawing.Font(""Poppins"", 10.2F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,54,12,T:System.Drawing.Font,,,,,"this.errorLabel.Font = new System.Drawing.Font(""Poppins"", 10.2F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,54,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.errorLabel.Font = new System.Drawing.Font(""Poppins"", 10.2F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,54,12,T:System.Windows.Forms.Label,,,,,"this.errorLabel.Font = new System.Drawing.Font(""Poppins"", 10.2F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,54,12,T:System.Drawing.Font,,,,,"this.errorLabel.Font = new System.Drawing.Font(""Poppins"", 10.2F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,54,12,P:System.Windows.Forms.Control.Font,,,,,"this.errorLabel.Font = new System.Drawing.Font(""Poppins"", 10.2F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,53,12,T:System.Windows.Forms.AnchorStyles,,,,,this.errorLabel.Anchor = System.Windows.Forms.AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,53,12,T:System.Windows.Forms.AnchorStyles,,,,,this.errorLabel.Anchor = System.Windows.Forms.AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,53,12,F:System.Windows.Forms.AnchorStyles.Top,,,,,this.errorLabel.Anchor = System.Windows.Forms.AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,53,12,T:System.Windows.Forms.Label,,,,,this.errorLabel.Anchor = System.Windows.Forms.AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,53,12,T:System.Windows.Forms.AnchorStyles,,,,,this.errorLabel.Anchor = System.Windows.Forms.AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,53,12,P:System.Windows.Forms.Control.Anchor,,,,,this.errorLabel.Anchor = System.Windows.Forms.AnchorStyles.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,49,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,48,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.pictureBox1)).BeginInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,47,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.pictureBox2)).BeginInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,46,12,T:System.Windows.Forms.MenuStrip,,,,,this.menuStrip1.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,46,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.menuStrip1.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,45,12,T:System.Windows.Forms.Button,,,,,this.AddFace = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,45,12,M:System.Windows.Forms.Button.#ctor,,,,,this.AddFace = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,45,12,T:System.Windows.Forms.Button,,,,,this.AddFace = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,44,12,T:System.Windows.Forms.PictureBox,,,,,this.pictureBox1 = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,44,12,M:System.Windows.Forms.PictureBox.#ctor,,,,,this.pictureBox1 = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,44,12,T:System.Windows.Forms.PictureBox,,,,,this.pictureBox1 = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,43,12,T:System.Windows.Forms.PictureBox,,,,,this.pictureBox2 = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,43,12,M:System.Windows.Forms.PictureBox.#ctor,,,,,this.pictureBox2 = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,43,12,T:System.Windows.Forms.PictureBox,,,,,this.pictureBox2 = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,42,12,T:System.Windows.Forms.Button,,,,,this.BiometricLoginButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,42,12,M:System.Windows.Forms.Button.#ctor,,,,,this.BiometricLoginButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,42,12,T:System.Windows.Forms.Button,,,,,this.BiometricLoginButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,41,12,T:System.Windows.Forms.Button,,,,,this.TestBot = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,41,12,M:System.Windows.Forms.Button.#ctor,,,,,this.TestBot = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,41,12,T:System.Windows.Forms.Button,,,,,this.TestBot = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,40,12,T:System.Windows.Forms.Button,,,,,this.BruteRedirect = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,40,12,M:System.Windows.Forms.Button.#ctor,,,,,this.BruteRedirect = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,40,12,T:System.Windows.Forms.Button,,,,,this.BruteRedirect = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,39,12,T:System.Windows.Forms.CheckBox,,,,,this.StrongPassCheckbox = new System.Windows.Forms.CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,39,12,M:System.Windows.Forms.CheckBox.#ctor,,,,,this.StrongPassCheckbox = new System.Windows.Forms.CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,39,12,T:System.Windows.Forms.CheckBox,,,,,this.StrongPassCheckbox = new System.Windows.Forms.CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,38,12,T:System.Windows.Forms.Label,,,,,this.SignInRedirect = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,38,12,M:System.Windows.Forms.Label.#ctor,,,,,this.SignInRedirect = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,38,12,T:System.Windows.Forms.Label,,,,,this.SignInRedirect = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,37,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.AuthorToolStripMenuItem = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,37,12,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,this.AuthorToolStripMenuItem = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,37,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.AuthorToolStripMenuItem = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,36,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.aboutAuthorToolStripMenuItem = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,36,12,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,this.aboutAuthorToolStripMenuItem = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\Login.Designer.cs,36,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.aboutAuthorToolStripMenuItem = new System.Windows.Forms.ToolStripMenuItem();
